link_id,record_id,cluster_id,paper_id,doi,entity_id,entity_type,molecule_id,preferred_name,matched_alias,match_start,match_end,match_basis,link_confidence,link_scope,ambiguity_status,link_status,resolved_canonical_smiles,resolved_inchikey,resolved_molecular_formula,identity_resolution_tier,identity_resolution_status,identity_resolution_source
ELINK-0c27c5cec00a03129c,UKB-d54f45f53d71ab776699,CONDCL-ef093623d8a73dbfca,ZPC-000711,10.1039/c9py01819k,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,777,780,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-3ce9c35d9e03284111,UKB-d593c475c57609e3f8ba,CONDCL-fc9f5965141a5c5a73,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,214,219,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-cda485b035a2932f71,UKB-d593c475c57609e3f8ba,CONDCL-fc9f5965141a5c5a73,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,615,620,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d28c5464d8246f5b5d,UKB-d59b7b0b583c6923d4f4,CONDCL-ff3706ba9683c40d7e,zotero_PJQEIM6F,10.1021/acsapm.4c00932,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,509,513,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-25099cf3df411b7b1a,UKB-d5a497c557712b02f1c4,CONDCL-c5bba2c3179a2718e3,ZPC-005874,10.1515/nanoph-2022-0611,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,199,202,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9f404cb5d294f3759f,UKB-d5e7c8616ce03594b2c6,CONDCL-f99cb4693114b02141,zotero_PJQEIM6F,10.1021/acsapm.4c00932,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,27,31,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ddaa8d2522f75af2ed,UKB-d6052d7d028f5f634fa7,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,246,250,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-fd30d721f6b0597ed3,UKB-d6052d7d028f5f634fa7,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,71,75,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b54ad67efb0a7d579d,UKB-d73fcb3094fae4d34559,CONDCL-48199d7593a1703cbc,ZPC-000386,10.2217/rme.13.60,MOL-63120fab18fb,existing_molecule,MOL-63120fab18fb,Irgacure 369,Irgacure 369,161,173,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-020dd69c67c7784189,UKB-d73fcb3094fae4d34559,CONDCL-48199d7593a1703cbc,ZPC-000386,10.2217/rme.13.60,SRCENT-e06f67ba5177f4133a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,183,196,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_alias_consensus,cross_source_trade_name_consensus_accepted,cross_source_trade_name_consensus
ELINK-c21c5f7e783d446046,UKB-d746988b401479088179,CONDCL-0798fcf8f3d35e9720,ZPC-003789,10.1039/d5py00199d,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,102,106,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-1a1efc125cf16bff08,UKB-d7bc6f17e0241aaa132f,CONDCL-083b64b07b99ee1d09,ZPC-000336,10.2478/bf02475199,SRCENT-a2860888650142aad6,source_local_unresolved,,MBDPPO,MBDPPO,396,417,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,COc1ccc(C(=O)P(=O)(c2ccccc2)c2ccccc2)cc1,DIJAKAWXMZJVED-UHFFFAOYSA-N,C20H17O3P,A_text_crosschecked,source_local_identity_accepted,source_text_plus_pubchem
ELINK-ceb765861dd3dbaf90,UKB-d7c1f41746aa086b0887,CONDCL-b455c1db092888bbfd,ZPC-004587,10.1021/acsapm.2c00316,SRCENT-43926d3c957ac62ca5,source_local_unresolved,,H-Nu,H-Nu,394,413,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-5960a0ce2a6de3c72a,UKB-d7f2e94af1f2dfe079e1,,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,120,125,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c84ffb0be3df05a3ab,UKB-d83fd9e27c26cd673a03,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,706,710,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-44ee635f895150aecf,UKB-d83fd9e27c26cd673a03,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,817,821,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b316e958ea385403b6,UKB-d83fd9e27c26cd673a03,,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,939,943,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6a6b96bee407019f39,UKB-d85564f2712a9de48a21,CONDCL-8ed36ca147643b6de4,ZPC-005323,10.1002/polb.24891,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,253,256,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-58195a2b6f5aa4c444,UKB-d85564f2712a9de48a21,CONDCL-8ed36ca147643b6de4,ZPC-005323,10.1002/polb.24891,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,717,720,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ee449168fdb74e5292,UKB-d8abcc64f2df2a34930f,CONDCL-830eb33d3304a23a90,zotero_AU74BQZ6,10.37188/lam.2023.004,SRCENT-36fddb71483439dfd5,source_local_unresolved,,camphorquinone,camphorquinone,633,647,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC12CCC(C(=O)C1=O)C2(C)C,VNQXSTWCDUXYEZ-UHFFFAOYSA-N,C10H14O2,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-9c06612acfac0d5668,UKB-d8b75390cb9be4f99857,CONDCL-b6b6295c867d51c113,OA2P-000440,10.21203/rs.3.rs-1797484/v1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,66,70,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-fea3b2356431cfb3b4,UKB-d8bc9c5dfaf054f3b147,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,219,223,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-f75333a0ed077a8012,UKB-d8bc9c5dfaf054f3b147,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,337,341,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-33b13a020bab3fad76,UKB-d8bc9c5dfaf054f3b147,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,52,56,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c5e3a0c7ff0df99636,UKB-d8bc9c5dfaf054f3b147,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,696,700,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b5bf55be68ab4bf0ea,UKB-d8bc9c5dfaf054f3b147,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,794,798,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-4028890cb08b90f0c7,UKB-d8e818256e8ee10536e1,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-09627362a8bc,existing_molecule,MOL-09627362a8bc,2BTrz,2BTrz,415,420,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ea070bf2ed3f5e77da,UKB-d8e818256e8ee10536e1,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-8b94ae032225,existing_molecule,MOL-8b94ae032225,BTrz,BTrz,408,412,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-f9a394d137be4a6444,UKB-d8e818256e8ee10536e1,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,149,154,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a318f2d468f20ed8fb,UKB-d8e818256e8ee10536e1,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,218,223,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c83c7f222381861c46,UKB-d8e818256e8ee10536e1,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,560,565,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5769a658903669703f,UKB-d8e818256e8ee10536e1,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c420d96562b1,existing_molecule,MOL-c420d96562b1,3BTrz,3BTrz,28,33,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-119d89a8305682f1e4,UKB-d8e818256e8ee10536e1,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c420d96562b1,existing_molecule,MOL-c420d96562b1,3BTrz,3BTrz,426,431,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-154aa800bdcbf21a3c,UKB-d8f72e2d34bc5c513fd2,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,419,424,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-57357d105a5efe9598,UKB-d8f72e2d34bc5c513fd2,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,860,865,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8fb3b10eb8e97b10a8,UKB-d8f72e2d34bc5c513fd2,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,827,832,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-b3cd8f4ba85fafa6c2,UKB-d9049fbc58003ac44490,,ZPC-006320,10.1016/j.jphotochem.2019.112225,SRCENT-d4818592609366bb91,source_local_unresolved,,PI 2,PI 2,344,360,source_local_PI_label_pattern,source_local_label_candidate,single_source_only,identity_unresolved,unresolved_entity_link,,,,,,
ELINK-268306a76aadb2c102,UKB-d90efd5d85bf4ea9f69a,CONDCL-5b1736d864a7ebd731,ZPC-003789,10.1039/d5py00199d,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,306,310,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e56d152d279a2535d9,UKB-d94bd31e95d1157a0a88,CONDCL-5973335f1279c6a2f4,zotero_AU74BQZ6,10.37188/lam.2023.004,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,262,266,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-da5441abe1a862e26a,UKB-d99cf84afe5b50b85a42,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,337,342,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d18654143d020fcc7a,UKB-d99cf84afe5b50b85a42,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,918,923,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-501070da58e9ff2960,UKB-d99cf84afe5b50b85a42,CONDCL-762b3caf3940be69c4,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,95,100,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-1c252df7c65ba16cf7,UKB-d9b0aa939ba8d73dcdb1,CONDCL-f81f00c7f6134a2377,ZPC-004347,10.3390/mi10110726,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,11,15,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-827026933e91ac1307,UKB-d9b0aa939ba8d73dcdb1,CONDCL-f81f00c7f6134a2377,ZPC-004347,10.3390/mi10110726,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,278,281,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-eca268f47c32ff84b6,UKB-da04d4c859f6e3054a75,,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,168,173,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-d1bf5218e08d7aacbe,UKB-da04d4c859f6e3054a75,,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,258,263,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b5b01cabbcfea2bf6a,UKB-da04d4c859f6e3054a75,,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,665,670,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b02d24ea4c48770f44,UKB-da04d4c859f6e3054a75,,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,145,149,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-cb4d3a8fc9469912f3,UKB-da04d4c859f6e3054a75,,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,151,155,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7bd91778c9e3edce11,UKB-da04d4c859f6e3054a75,,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,76,80,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b302404e962b44901f,UKB-daa0a8d2632685196531,CONDCL-a86e4b5054599609d8,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,377,381,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-af7c4b0270401436ae,UKB-daa0a8d2632685196531,CONDCL-a86e4b5054599609d8,ZPC-001953,10.1038/s41598-017-17391-1,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,408,412,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e6e7a9b94f0f5b0a2b,UKB-daa0a8d2632685196531,CONDCL-a86e4b5054599609d8,ZPC-001953,10.1038/s41598-017-17391-1,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,274,279,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-87ca48d35b63f1fa94,UKB-daa0a8d2632685196531,CONDCL-a86e4b5054599609d8,ZPC-001953,10.1038/s41598-017-17391-1,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,791,796,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-f2cb9d8f2901b070cb,UKB-daa0a8d2632685196531,CONDCL-a86e4b5054599609d8,ZPC-001953,10.1038/s41598-017-17391-1,SRCENT-4e1bd912da615cd61a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,207,220,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-b312f54771ec144c8c,UKB-daa0a8d2632685196531,CONDCL-a86e4b5054599609d8,ZPC-001953,10.1038/s41598-017-17391-1,SRCENT-4e1bd912da615cd61a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,249,262,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-56e095fa091c711c93,UKB-daa0a8d2632685196531,CONDCL-a86e4b5054599609d8,ZPC-001953,10.1038/s41598-017-17391-1,SRCENT-4e1bd912da615cd61a,source_local_unresolved,,Irgacure 2959,Irgacure 2959,706,719,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N,C12H16O4,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-d5f2b8ef7fb6154b9f,UKB-dad47f2e6f51c547cf16,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,15,20,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-26a292675bf8899a8a,UKB-dad47f2e6f51c547cf16,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c420d96562b1,existing_molecule,MOL-c420d96562b1,3BTrz,3BTrz,5,10,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
