formulation_cluster_id,cluster_id,paper_id,doi,source_lane,page_hint,field_groups,field_values_json,molecule_ids,source_local_entity_ids,preferred_names,entity_count,structure_backed_entity_count,identity_resolution,formulation_status,relative_core_signal,comsol_requirement_count,comsol_missing_requirements,strict_use_status,existing_condition_ids,crosschecked_source_local_entity_ids,crosschecked_source_local_inchikeys,identity_enrichment_status,accepted_source_local_entity_ids_v5,accepted_source_local_inchikeys_v5,accepted_source_local_entity_ids_v6,accepted_source_local_inchikeys_v6,accepted_source_local_entity_ids_v7,accepted_source_local_inchikeys_v7,accepted_source_local_entity_ids_v8,accepted_source_local_inchikeys_v8,accepted_source_local_entity_ids_v9,accepted_source_local_inchikeys_v9,accepted_source_local_entity_ids_v11,accepted_source_local_inchikeys_v11
FORM-307a055db62c7ceae4,CONDCL-b0ac5f46e725659c97,ZPC-005960,10.2961/jlmn.2011.01.0012,out_of_scope_for_expansion,2,laser_power;objective_NA;pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""25 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""25"", ""normalized_unit"": ""mW"", ""raw"": ""25 mW"", ""raw_unit"": ""mW""}], ""objective_NA"": [{""normalized"": ""0.5"", ""normalized_unit"": ""dimensionless"", ""raw"": ""0.5"", ""raw_unit"": """"}], ""pulse_width_fs"": [{""normalized"": ""550000"", ""normalized_unit"": ""fs"", ""raw"": ""550 ps"", ""raw_unit"": ""ps""}], ""repetition_rate_MHz"": [{""normalized"": ""0.007"", ""normalized_unit"": ""MHz"", ""raw"": ""7 kHz"", ""raw_unit"": ""kHz""}], ""wavelength_nm"": [{""normalized"": ""100"", ""normalized_unit"": ""nm"", ""raw"": ""100 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,4,atmosphere;geometry;motion_or_dwell;power_plane,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-38da0c4255ee7e6d54,CONDCL-fb4c605c0303c0a65a,ZPC-005960,10.2961/jlmn.2011.01.0012,out_of_scope_for_expansion,2,laser_power;pulse_width_fs;wavelength_nm,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""30 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""30"", ""normalized_unit"": ""mW"", ""raw"": ""30 mW"", ""raw_unit"": ""mW""}], ""pulse_width_fs"": [{""normalized"": ""80"", ""normalized_unit"": ""fs"", ""raw"": ""80 fs"", ""raw_unit"": ""fs""}], ""wavelength_nm"": [{""normalized"": ""780"", ""normalized_unit"": ""nm"", ""raw"": ""780 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,atmosphere;focusing;geometry;motion_or_dwell;power_plane;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-1831a02a3c1d42fe4a,CONDCL-7f6043ab35537852a8,ZPC-005960,10.2961/jlmn.2011.01.0012,out_of_scope_for_expansion,3,laser_power;pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""laser_power"": [{""normalized"": ""13"", ""normalized_unit"": ""mW"", ""raw"": ""13 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""13 mW"", ""raw_unit"": ""mW""}], ""pulse_width_fs"": [{""normalized"": ""550000"", ""normalized_unit"": ""fs"", ""raw"": ""550 ps"", ""raw_unit"": ""ps""}], ""repetition_rate_MHz"": [{""normalized"": ""0.007"", ""normalized_unit"": ""MHz"", ""raw"": ""7 kHz"", ""raw_unit"": ""kHz""}], ""wavelength_nm"": [{""normalized"": ""2"", ""normalized_unit"": ""nm"", ""raw"": ""2 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,3,atmosphere;focusing;geometry;motion_or_dwell;power_plane,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-20ec55fcee9201cb28,CONDCL-1ed7b3b80e9e096267,ZPC-005960,10.2961/jlmn.2011.01.0012,out_of_scope_for_expansion,3,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""3.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""3.5"", ""normalized_unit"": ""mW"", ""raw"": ""3.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""5.2 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""5.2"", ""normalized_unit"": ""mW"", ""raw"": ""5.2 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-5759fd3ef10467337c,CONDCL-963dc1f3e8c3e8ed96,ZPC-005960,10.2961/jlmn.2011.01.0012,out_of_scope_for_expansion,4,laser_power;scan_speed,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""1.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""1.5"", ""normalized_unit"": ""mW"", ""raw"": ""1.5 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""2.1"", ""normalized_unit"": ""mW"", ""raw"": ""2.1 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""2.1 mW"", ""raw_unit"": ""mW""}], ""scan_speed"": [{""normalized"": ""50"", ""normalized_unit"": ""um/s"", ""raw"": ""50 µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""50 µm/s"", ""raw_unit"": ""µm/s""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,1,atmosphere;focusing;geometry;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-8699536af43261cc5f,CONDCL-96c517c6daf0a09793,OA2P-000453,10.2961/jlmn.2011.03.0004,out_of_scope_for_expansion,2,atmosphere;laser_power;pulse_width_fs;repetition_rate_MHz,"{""atmosphere"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""degassed"", ""raw_unit"": """"}], ""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""20"", ""normalized_unit"": ""mW"", ""raw"": ""20 mW"", ""raw_unit"": ""mW""}], ""pulse_width_fs"": [{""normalized"": ""120"", ""normalized_unit"": ""fs"", ""raw"": ""120 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""0.001"", ""normalized_unit"": ""MHz"", ""raw"": ""1 kHz"", ""raw_unit"": ""kHz""}]}",,SRCENT-7263fa8b4e95220be7,Darocur 1173,1,1,accepted_source_local_structure_identity,single_field_identity_and_structure_linked_context,false,3,focusing;geometry;motion_or_dwell;power_plane;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,SRCENT-7263fa8b4e95220be7,XMLYCEVDHLAQEL-UHFFFAOYSA-N,source_local_identity_crosschecked_current,,,,,,,,,,,,
FORM-5bc08f830a9f3d64a7,CONDCL-ea14394e176e250b16,OA2P-000453,10.2961/jlmn.2011.03.0004,out_of_scope_for_expansion,3,laser_power;scan_speed,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""160 µW"", ""raw_unit"": ""µW""}, {""normalized"": ""0.16"", ""normalized_unit"": ""mW"", ""raw"": ""160 µW"", ""raw_unit"": ""µW""}], ""scan_speed"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""4 mm/min"", ""raw_unit"": ""mm/min""}, {""normalized"": ""66.66666667"", ""normalized_unit"": ""um/s"", ""raw"": ""4 mm/min"", ""raw_unit"": ""mm/min""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,1,atmosphere;focusing;geometry;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-657f4ec5551ae52140,CONDCL-da12f7d4fd979273c6,OA2P-000453,10.2961/jlmn.2011.03.0004,out_of_scope_for_expansion,4,laser_power;scan_speed,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""150 µW"", ""raw_unit"": ""µW""}, {""normalized"": ""0.15"", ""normalized_unit"": ""mW"", ""raw"": ""150 µW"", ""raw_unit"": ""µW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""0 µW"", ""raw_unit"": ""µW""}, {""normalized"": ""0"", ""normalized_unit"": ""mW"", ""raw"": ""0 µW"", ""raw_unit"": ""µW""}], ""scan_speed"": [{""normalized"": ""66.66666667"", ""normalized_unit"": ""um/s"", ""raw"": ""4 mm/min"", ""raw_unit"": ""mm/min""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""4 mm/min"", ""raw_unit"": ""mm/min""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,1,atmosphere;focusing;geometry;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-ba581ff7c894106235,CONDCL-d3d76cc9cc2c0f7413,OA2P-000454,10.2961/jlmn.2013.01.0002,out_of_scope_for_expansion,1,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""3 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""3"", ""normalized_unit"": ""mW"", ""raw"": ""3 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-6873563c59bf4c2740,CONDCL-99fca87811d4e28d01,OA2P-000454,10.2961/jlmn.2013.01.0002,out_of_scope_for_expansion,1,laser_power,"{""laser_power"": [{""normalized"": ""100"", ""normalized_unit"": ""mW"", ""raw"": ""100 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""100 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""1000"", ""normalized_unit"": ""mW"", ""raw"": ""1W"", ""raw_unit"": ""W""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""1W"", ""raw_unit"": ""W""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-9a13574377b9e2c078,CONDCL-2c5ea251386820d3ba,OA2P-000454,10.2961/jlmn.2013.01.0002,out_of_scope_for_expansion,2,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-cfe4e195e62eb94cb2,CONDCL-e88710a14a8e4dff5d,OA2P-000454,10.2961/jlmn.2013.01.0002,out_of_scope_for_expansion,2,objective_NA;pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""objective_NA"": [{""normalized"": ""0.65"", ""normalized_unit"": ""dimensionless"", ""raw"": ""0.65"", ""raw_unit"": """"}], ""pulse_width_fs"": [{""normalized"": ""100"", ""normalized_unit"": ""fs"", ""raw"": ""100 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""80"", ""normalized_unit"": ""MHz"", ""raw"": ""80 MHz"", ""raw_unit"": ""MHz""}], ""wavelength_nm"": [{""normalized"": ""750"", ""normalized_unit"": ""nm"", ""raw"": ""750 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,4,atmosphere;geometry;motion_or_dwell;power_plane,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-c8434acb3592b64418,CONDCL-361376b690786b3eb7,OA2P-000454,10.2961/jlmn.2013.01.0002,out_of_scope_for_expansion,3,dwell_time_ms;laser_power;objective_NA;wavelength_nm,"{""dwell_time_ms"": [{""normalized"": ""500"", ""normalized_unit"": ""ms"", ""raw"": ""0.5 s"", ""raw_unit"": ""s""}], ""laser_power"": [{""normalized"": ""150"", ""normalized_unit"": ""mW"", ""raw"": ""150 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""150 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""30 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""30"", ""normalized_unit"": ""mW"", ""raw"": ""30 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""3 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""3"", ""normalized_unit"": ""mW"", ""raw"": ""3 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""1000"", ""normalized_unit"": ""mW"", ""raw"": ""1 W"", ""raw_unit"": ""W""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""1 W"", ""raw_unit"": ""W""}, {""normalized"": ""3"", ""normalized_unit"": ""mW"", ""raw"": ""3mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""3mW"", ""raw_unit"": ""mW""}], ""objective_NA"": [{""normalized"": ""0.4"", ""normalized_unit"": ""dimensionless"", ""raw"": ""0.4"", ""raw_unit"": """"}], ""wavelength_nm"": [{""normalized"": ""632.8"", ""normalized_unit"": ""nm"", ""raw"": ""632.8 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,3,atmosphere;geometry;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-d09c161fd379ebcf40,CONDCL-3cadbc59ea101748c5,OA2P-000454,10.2961/jlmn.2013.01.0002,out_of_scope_for_expansion,4,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""632"", ""normalized_unit"": ""nm"", ""raw"": ""632 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""324"", ""normalized_unit"": ""nm"", ""raw"": ""324 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-d171c434614a7702ca,CONDCL-c849076c0bafaa1e29,OA2P-000455,10.2961/jlmn.2013.03.0008,out_of_scope_for_expansion,1,laser_power;pulse_width_fs;repetition_rate_MHz,"{""laser_power"": [{""normalized"": ""3000"", ""normalized_unit"": ""mW"", ""raw"": ""3 W"", ""raw_unit"": ""W""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""3 W"", ""raw_unit"": ""W""}], ""pulse_width_fs"": [{""normalized"": ""100"", ""normalized_unit"": ""fs"", ""raw"": ""100 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""80"", ""normalized_unit"": ""MHz"", ""raw"": ""80 MHz"", ""raw_unit"": ""MHz""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,atmosphere;focusing;geometry;motion_or_dwell;power_plane;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-23396fd01ea836dd22,CONDCL-1b022011907f4000a0,OA2P-000455,10.2961/jlmn.2013.03.0008,out_of_scope_for_expansion,3,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""690"", ""normalized_unit"": ""nm"", ""raw"": ""690 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""790"", ""normalized_unit"": ""nm"", ""raw"": ""790 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-6ea1a40470719294a6,CONDCL-c631947d45cefe0dd4,OA2P-000456,10.2971/jeos.2011.11029,core_two_photon,1,wavelength_nm,"{""wavelength_nm"": [{""normalized"": ""100"", ""normalized_unit"": ""nm"", ""raw"": ""100 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,1,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-cdc8a44c692bfa72ed,CONDCL-fd950b7cee2c680425,OA2P-000456,10.2971/jeos.2011.11029,core_two_photon,2,pulse_width_fs;repetition_rate_MHz;wavelength_nm,"{""pulse_width_fs"": [{""normalized"": ""100"", ""normalized_unit"": ""fs"", ""raw"": ""100 fs"", ""raw_unit"": ""fs""}], ""repetition_rate_MHz"": [{""normalized"": ""100"", ""normalized_unit"": ""MHz"", ""raw"": ""100 MHz"", ""raw_unit"": ""MHz""}], ""wavelength_nm"": [{""normalized"": ""10"", ""normalized_unit"": ""nm"", ""raw"": ""10 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""780"", ""normalized_unit"": ""nm"", ""raw"": ""780 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,3,atmosphere;focusing;geometry;motion_or_dwell;power_plane,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-6ce109fef27073670d,CONDCL-7cf4f1d2572fcd7209,OA2P-000456,10.2971/jeos.2011.11029,core_two_photon,2,dwell_time_ms;laser_power;scan_speed;wavelength_nm,"{""dwell_time_ms"": [{""normalized"": ""10"", ""normalized_unit"": ""ms"", ""raw"": ""10 ms"", ""raw_unit"": ""ms""}, {""normalized"": ""1000"", ""normalized_unit"": ""ms"", ""raw"": ""1000 ms"", ""raw_unit"": ""ms""}], ""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""4 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""4"", ""normalized_unit"": ""mW"", ""raw"": ""4 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""10"", ""normalized_unit"": ""mW"", ""raw"": ""10 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""10 mW"", ""raw_unit"": ""mW""}], ""scan_speed"": [{""normalized"": ""12"", ""normalized_unit"": ""um/s"", ""raw"": ""12 µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""12 µm/s"", ""raw_unit"": ""µm/s""}], ""wavelength_nm"": [{""normalized"": ""700"", ""normalized_unit"": ""nm"", ""raw"": ""700 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""800"", ""normalized_unit"": ""nm"", ""raw"": ""800 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""532"", ""normalized_unit"": ""nm"", ""raw"": ""532 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,atmosphere;focusing;geometry;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-6330986e0d142890e5,CONDCL-f99836fea55b357bf6,OA2P-000456,10.2971/jeos.2011.11029,core_two_photon,3,power_measurement_plane;wavelength_nm,"{""power_measurement_plane"": [{""normalized"": """", ""normalized_unit"": ""focus_estimated"", ""raw"": ""in the focal plane"", ""raw_unit"": """"}], ""wavelength_nm"": [{""normalized"": ""532"", ""normalized_unit"": ""nm"", ""raw"": ""532 nm"", ""raw_unit"": ""nm""}, {""normalized"": ""780"", ""normalized_unit"": ""nm"", ""raw"": ""780 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,atmosphere;focusing;geometry;motion_or_dwell;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-4f84ee56811ed24ac8,CONDCL-5920730b00f0abf25f,OA2P-000456,10.2971/jeos.2011.11029,core_two_photon,4,dwell_time_ms;laser_power;scan_speed,"{""dwell_time_ms"": [{""normalized"": ""1000"", ""normalized_unit"": ""ms"", ""raw"": ""1000 ms"", ""raw_unit"": ""ms""}, {""normalized"": ""20"", ""normalized_unit"": ""ms"", ""raw"": ""20 ms"", ""raw_unit"": ""ms""}], ""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""4 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""4"", ""normalized_unit"": ""mW"", ""raw"": ""4 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""6 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""6"", ""normalized_unit"": ""mW"", ""raw"": ""6 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""2"", ""normalized_unit"": ""mW"", ""raw"": ""2 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""2 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""10"", ""normalized_unit"": ""mW"", ""raw"": ""10 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""10 mW"", ""raw_unit"": ""mW""}], ""scan_speed"": [{""normalized"": ""4"", ""normalized_unit"": ""um/s"", ""raw"": ""4µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""4µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": ""2"", ""normalized_unit"": ""um/s"", ""raw"": ""2µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""2µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""4 µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": ""4"", ""normalized_unit"": ""um/s"", ""raw"": ""4 µm/s"", ""raw_unit"": ""µm/s""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,1,atmosphere;focusing;geometry;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-ee7b8f6f4d90c2235d,CONDCL-895e5ffd093361eb19,OA2P-000456,10.2971/jeos.2011.11029,core_two_photon,5,laser_power,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""6mW"", ""raw_unit"": ""mW""}, {""normalized"": ""6"", ""normalized_unit"": ""mW"", ""raw"": ""6mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""4 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""4"", ""normalized_unit"": ""mW"", ""raw"": ""4 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""10"", ""normalized_unit"": ""mW"", ""raw"": ""10 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""10 mW"", ""raw_unit"": ""mW""}]}",,,,0,0,no_molecular_identity_detected,single_field_context_only,false,0,atmosphere;focusing;geometry;motion_or_dwell;power_plane;pulse_width;repetition_rate;wavelength,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
FORM-034d378d805df9a897,CONDCL-500d023ddfaae5634f,OA2P-000456,10.2971/jeos.2011.11029,core_two_photon,5,laser_power;scan_speed;wavelength_nm,"{""laser_power"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""6 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""6"", ""normalized_unit"": ""mW"", ""raw"": ""6 mW"", ""raw_unit"": ""mW""}, {""normalized"": """", ""normalized_unit"": """", ""raw"": ""6.3 mW"", ""raw_unit"": ""mW""}, {""normalized"": ""6.3"", ""normalized_unit"": ""mW"", ""raw"": ""6.3 mW"", ""raw_unit"": ""mW""}], ""scan_speed"": [{""normalized"": """", ""normalized_unit"": """", ""raw"": ""4 µm/s"", ""raw_unit"": ""µm/s""}, {""normalized"": ""4"", ""normalized_unit"": ""um/s"", ""raw"": ""4 µm/s"", ""raw_unit"": ""µm/s""}], ""wavelength_nm"": [{""normalized"": ""780"", ""normalized_unit"": ""nm"", ""raw"": ""780 nm"", ""raw_unit"": ""nm""}]}",,,,0,0,no_molecular_identity_detected,multi_field_condition_only_candidate,false,2,atmosphere;focusing;geometry;power_plane;pulse_width;repetition_rate,automatic_candidate_not_accepted_for_model_or_COMSOL,,,,,,,,,,,,,,,,
